business_id,score,date,type
33527,93,12/05/2013,routine
33527,94,07/08/2013,routine
33564,96,04/23/2014,routine
33564,96,10/17/2013,routine
33564,98,04/25/2013,routine
33568,90,08/04/2015,routine
33568,92,10/24/2014,routine
33568,92,06/12/2014,routine
33568,90,01/22/2014,routine
33568,90,05/29/2013,routine
33591,91,02/04/2015,routine
33591,90,07/09/2014,routine
33591,88,01/13/2014,routine
33619,96,04/14/2015,routine
33619,94,03/28/2014,routine
33619,94,08/07/2013,routine
33620,94,03/11/2015,routine
33620,94,03/05/2014,routine
33638,96,06/03/2014,routine
33638,96,10/25/2013,routine
33641,82,06/17/2014,routine
33641,73,06/18/2013,routine
33700,90,04/12/2016,routine
33700,90,11/17/2014,routine
33700,85,03/03/2014,routine
33700,90,08/05/2013,routine
33709,100,03/14/2016,routine
33709,88,10/15/2014,routine
33709,82,03/27/2014,routine
33709,94,06/13/2013,routine
33710,98,03/21/2016,routine
33710,96,06/26/2015,routine
33710,88,06/10/2014,routine
33710,96,06/06/2013,routine
33712,84,04/22/2015,routine
33712,88,01/09/2014,routine
33728,96,05/07/2014,routine
33728,96,07/17/2013,routine
33731,87,04/29/2015,routine
33731,89,08/01/2013,routine
33747,76,11/06/2014,routine
33747,87,10/09/2013,routine
33831,90,08/25/2015,routine
33831,88,06/10/2014,routine
33831,88,10/29/2013,routine
33837,88,03/18/2015,routine
33837,96,07/22/2014,routine
33851,94,11/05/2014,routine
33851,90,02/11/2014,routine
33865,77,09/12/2014,routine
33865,90,02/07/2014,routine
33865,75,05/09/2013,routine
33884,94,06/03/2014,routine
33884,85,10/16/2013,routine
33891,85,03/04/2014,routine
33911,82,08/14/2014,routine
33911,88,01/30/2014,routine
33914,92,02/16/2016,routine
33914,94,12/30/2014,routine
33914,98,05/22/2014,routine
33914,98,11/27/2013,routine
33914,96,06/04/2013,routine
33916,94,10/22/2014,routine
33916,94,02/12/2014,routine
33916,90,07/24/2013,routine
33920,60,03/31/2015,routine
33920,73,07/17/2014,routine
33935,96,01/11/2016,routine
33935,96,10/10/2014,routine
33935,96,05/20/2014,routine
33935,85,10/09/2013,routine
33940,94,06/23/2015,routine
33940,92,05/29/2014,routine
33940,94,11/19/2013,routine
33945,85,12/04/2014,routine
33945,96,06/14/2013,routine
33997,100,06/11/2015,routine
33997,100,05/22/2014,routine
33998,100,06/28/2014,routine
33999,82,01/12/2016,routine
33999,100,03/18/2015,routine
33999,81,12/16/2013,routine
34033,96,09/25/2014,routine
34046,100,02/05/2016,routine
34046,100,01/02/2015,routine
34046,100,06/26/2014,routine
34046,100,02/11/2014,routine
34046,100,06/04/2013,routine
34066,87,03/09/2016,routine
34066,83,05/21/2014,routine
34066,94,10/31/2013,routine
34066,81,05/02/2013,routine
34102,96,07/28/2015,routine
34102,92,03/13/2014,routine
34126,82,03/17/2015,routine
34126,88,02/18/2014,routine
34143,90,10/10/2014,routine
34143,94,05/20/2013,routine
34144,85,10/27/2014,routine
34144,89,02/18/2014,routine
34144,85,06/11/2013,routine
34161,90,05/01/2014,routine
34161,81,05/29/2013,routine
34179,96,03/06/2015,routine
34179,90,06/26/2014,routine
34179,89,12/19/2013,routine
34181,89,03/31/2014,routine
34181,100,06/21/2013,routine
34184,83,12/02/2014,routine
34184,87,06/03/2014,routine
34184,88,10/24/2013,routine
34186,94,03/24/2015,routine
34186,98,02/25/2014,routine
34186,100,09/25/2013,routine
34201,100,02/08/2016,routine
34201,100,02/02/2015,routine
34201,100,07/09/2014,routine
34201,100,01/23/2014,routine
34201,100,07/23/2013,routine
34220,94,08/13/2015,routine
34220,96,06/02/2014,routine
34220,93,05/29/2013,routine
34221,84,05/27/2015,routine
34221,70,05/01/2014,routine
34221,76,10/02/2013,routine
34222,86,05/27/2015,routine
34222,85,05/01/2014,routine
34222,96,10/02/2013,routine
34244,96,12/14/2015,routine
34244,98,11/07/2014,routine
34244,100,02/13/2014,routine
34331,100,03/02/2016,routine
34331,100,03/12/2015,routine
34332,100,05/07/2015,routine
34332,100,12/18/2013,routine
34352,100,02/22/2016,routine
34352,100,01/06/2015,routine
34352,98,10/30/2013,routine
34353,93,02/22/2016,routine
34353,100,01/06/2015,routine
34353,100,10/30/2013,routine
34354,100,02/22/2016,routine
34354,100,01/06/2015,routine
34354,96,10/30/2013,routine
34387,96,04/14/2016,routine
34387,98,11/03/2014,routine
34387,96,03/07/2014,routine
34387,98,08/29/2013,routine
34388,74,08/05/2015,routine
34388,90,06/12/2014,routine
34388,96,11/15/2013,routine
34395,84,08/13/2014,routine
34411,100,05/07/2014,routine
34411,100,07/19/2013,routine
34418,98,06/12/2014,routine
34418,96,09/04/2013,routine
34423,93,09/25/2014,routine
34423,100,02/28/2014,routine
34423,100,08/22/2013,routine
34425,100,10/30/2014,routine
34425,100,03/03/2014,routine
34425,96,08/26/2013,routine
34434,68,02/22/2016,routine
34434,90,11/08/2013,routine
34451,100,01/13/2015,routine
34451,100,10/16/2013,routine
34457,74,01/13/2015,routine
34457,90,11/14/2013,routine
34458,96,07/15/2015,routine
34458,94,06/10/2014,routine
34458,89,10/09/2013,routine
34505,94,09/22/2015,routine
34505,91,10/27/2014,routine
34505,92,04/25/2014,routine
34505,90,09/23/2013,routine
34585,56,02/01/2016,routine
34585,70,06/03/2014,routine
34585,75,10/16/2013,routine
34585,67,05/23/2013,routine
34591,92,05/13/2015,routine
34591,92,04/15/2014,routine
34591,85,07/24/2013,routine
34611,88,11/04/2015,routine
34611,74,10/07/2014,routine
34611,74,05/12/2014,routine
34611,82,06/10/2013,routine
34635,90,04/24/2015,routine
34635,94,03/19/2014,routine
34647,100,04/23/2014,routine
34647,100,07/09/2013,routine
34649,96,03/31/2015,routine
34649,94,05/09/2014,routine
34649,96,10/28/2013,routine
34649,96,05/02/2013,routine
34662,63,02/20/2015,routine
34662,86,05/08/2014,routine
34665,78,04/14/2016,routine
34665,88,02/10/2015,routine
34665,96,05/09/2014,routine
34665,92,09/24/2013,routine
34676,69,04/17/2015,routine
34676,76,01/06/2014,routine
34676,77,04/23/2013,routine
34685,74,02/12/2016,routine
34685,83,10/21/2014,routine
34685,90,01/27/2014,routine
34685,90,05/09/2013,routine
34708,96,01/27/2016,routine
34708,90,06/11/2015,routine
34708,90,10/09/2014,routine
34708,90,05/15/2014,routine
34708,88,07/09/2013,routine
34710,96,02/12/2015,routine
34710,96,06/10/2014,routine
34726,92,11/06/2014,routine
34726,80,11/22/2013,routine
34728,92,03/10/2015,routine
34728,98,06/19/2014,routine
34728,100,11/18/2013,routine
34743,74,01/21/2015,routine
34746,86,02/05/2015,routine
34746,90,05/27/2014,routine
34746,90,11/15/2013,routine
34749,94,06/30/2015,routine
34749,100,06/06/2014,routine
34749,100,11/25/2013,routine
34769,92,06/12/2013,routine
34787,100,03/20/2015,routine
34787,100,07/23/2014,routine
34787,100,06/21/2014,routine
34787,100,04/23/2013,routine
34814,90,01/09/2015,routine
34814,86,01/30/2014,routine
34839,88,11/02/2015,routine
34865,83,03/04/2016,routine
34865,83,02/26/2016,routine
34865,96,01/13/2015,routine
34865,96,05/09/2014,routine
34865,96,11/05/2013,routine
34885,69,06/25/2015,routine
34885,87,06/04/2014,routine
34885,89,11/18/2013,routine
34910,98,09/10/2015,routine
34910,92,09/09/2015,routine
34910,84,12/04/2014,routine
34910,88,03/17/2014,routine
34910,92,10/15/2013,routine
34910,90,05/01/2013,routine
34989,94,10/19/2015,routine
34989,100,12/17/2014,routine
34989,92,06/04/2014,routine
34989,94,01/07/2014,routine
34989,100,06/19/2013,routine
34992,100,11/04/2015,routine
35026,65,02/17/2016,routine
35026,81,04/24/2015,routine
35026,62,04/23/2013,routine
35070,92,01/07/2015,routine
35070,98,05/07/2014,routine
35106,90,07/27/2015,routine
35199,94,11/04/2014,routine
35199,94,03/04/2014,routine
35199,94,06/25/2013,routine
35221,74,02/22/2016,routine
35221,88,01/06/2015,routine
35221,92,04/17/2014,routine
35221,76,10/30/2013,routine
35240,85,09/30/2015,routine
35240,92,06/30/2014,routine
35240,96,11/13/2013,routine
35240,92,06/04/2013,routine
35317,90,02/25/2014,routine
35340,100,04/06/2016,routine
35340,100,11/16/2015,routine
35340,98,03/20/2015,routine
35340,96,10/27/2014,routine
35340,100,05/13/2014,routine
35340,100,10/28/2013,routine
35359,96,09/30/2015,routine
35359,90,03/11/2014,routine
35415,94,06/03/2014,routine
35415,94,07/08/2013,routine
35418,100,11/13/2014,routine
35418,98,03/27/2014,routine
35418,100,06/10/2013,routine
35425,85,07/13/2015,routine
35425,94,05/29/2014,routine
35425,83,11/05/2013,routine
35447,67,09/11/2015,routine
35447,86,01/21/2014,routine
35447,88,07/29/2013,routine
35464,90,01/26/2016,routine
35464,94,07/09/2015,routine
35464,90,07/21/2014,routine
35464,94,06/25/2013,routine
35469,86,05/13/2014,routine
35469,90,11/07/2013,routine
35469,100,05/07/2013,routine
35503,98,03/11/2016,routine
35503,94,06/01/2015,routine
35507,82,02/12/2016,routine
35507,86,11/03/2014,routine
35507,73,03/07/2014,routine
35507,89,08/29/2013,routine
35565,88,05/27/2015,routine
35565,82,07/18/2014,routine
35591,100,12/29/2015,routine
35591,100,04/29/2014,routine
35591,98,11/20/2013,routine
35591,98,05/23/2013,routine
35592,78,03/26/2015,routine
35592,78,03/25/2015,routine
35659,72,12/14/2015,routine
35659,78,08/19/2014,routine
35659,87,02/10/2014,routine
35660,91,02/04/2014,routine
35660,75,07/31/2013,routine
35671,81,12/10/2015,routine
35671,94,10/17/2014,routine
35671,75,04/03/2014,routine
35671,81,07/29/2013,routine
35690,83,03/09/2016,routine
35690,85,02/17/2015,routine
35690,71,07/25/2014,routine
35702,84,05/29/2014,routine
35702,83,01/13/2014,routine
35702,92,06/24/2013,routine
35771,96,04/19/2016,routine
35771,98,04/06/2015,routine
35771,96,03/25/2014,routine
35771,96,08/23/2013,routine
35784,88,12/11/2015,routine
35784,81,12/30/2014,routine
35784,94,05/14/2014,routine
35784,89,10/02/2013,routine
35786,96,03/12/2015,routine
35786,98,09/15/2014,routine
35786,96,03/24/2014,routine
35786,98,10/07/2013,routine
35790,100,12/10/2014,routine
35790,100,05/01/2014,routine
35790,100,10/25/2013,routine
35805,78,04/18/2016,routine
35805,98,11/14/2014,routine
35805,94,04/15/2014,routine
35812,98,05/20/2015,routine
35812,94,04/24/2014,routine
35812,94,09/12/2013,routine
35828,82,10/28/2015,routine
35828,80,09/19/2014,routine
35828,90,02/04/2014,routine
35852,92,09/04/2014,routine
35852,72,12/05/2013,routine
35855,86,05/19/2014,routine
35855,91,09/19/2013,routine
35862,98,02/26/2016,routine
35862,90,01/14/2015,routine
35862,94,03/12/2014,routine
35862,90,08/07/2013,routine
35882,100,05/22/2015,routine
35882,100,05/29/2014,routine
35882,90,11/25/2013,routine
35882,98,04/22/2013,routine
35884,98,10/22/2015,routine
35884,87,10/06/2014,routine
35884,80,06/18/2014,routine
35884,96,12/06/2013,routine
35884,83,04/24/2013,routine
36001,92,03/09/2015,routine
36001,91,02/26/2014,routine
36001,96,09/30/2013,routine
36014,90,07/15/2015,routine
36014,82,01/30/2014,routine
36014,80,07/03/2013,routine
36020,84,09/30/2015,routine
36022,83,08/19/2015,routine
36022,82,01/28/2015,routine
36022,78,03/03/2014,routine
36022,71,05/29/2013,routine
36023,91,02/09/2015,routine
36023,96,06/16/2014,routine
36023,100,11/13/2013,routine
36023,88,08/15/2013,routine
36024,90,04/01/2016,routine
36024,92,09/04/2015,routine
36024,92,06/05/2014,routine
36024,94,06/06/2013,routine
36048,93,01/12/2015,routine
36048,100,06/27/2014,routine
36048,100,10/16/2013,routine
36160,94,11/13/2014,routine
36160,98,04/16/2014,routine
36160,100,10/25/2013,routine
36177,98,08/26/2015,routine
36177,96,08/07/2014,routine
36177,100,01/29/2014,routine
36178,85,04/01/2016,routine
36178,94,02/24/2015,routine
36178,94,10/01/2014,routine
36178,96,02/04/2014,routine
36179,73,02/03/2015,routine
36179,66,08/20/2014,routine
36201,88,06/18/2014,routine
36201,75,11/15/2013,routine
36201,91,05/08/2013,routine
36205,85,05/20/2015,routine
36205,100,02/28/2014,routine
36208,92,11/18/2014,routine
36208,96,02/21/2014,routine
36208,100,08/09/2013,routine
36213,100,05/13/2015,routine
36213,93,10/28/2013,routine
36214,98,06/23/2014,routine
36214,98,10/21/2013,routine
36215,94,06/23/2014,routine
36215,98,10/22/2013,routine
36216,92,06/23/2014,routine
36216,96,10/21/2013,routine
36274,96,05/13/2015,routine
36274,98,10/30/2013,routine
36277,96,06/25/2014,routine
36277,92,11/20/2013,routine
36348,92,11/19/2015,routine
36348,96,03/03/2015,routine
36348,90,05/27/2014,routine
36348,94,11/08/2013,routine
36378,79,11/06/2014,routine
36387,81,03/07/2016,routine
36387,82,03/09/2015,routine
36387,88,04/29/2014,routine
36387,90,10/01/2013,routine
36387,73,05/09/2013,routine
36396,100,02/08/2016,routine
36396,100,07/27/2015,routine
36396,100,02/24/2015,routine
36396,100,07/09/2014,routine
36396,100,01/23/2014,routine
36396,100,07/23/2013,routine
36412,96,05/16/2014,routine
36412,96,11/15/2013,routine
36412,96,05/15/2013,routine
36451,100,09/02/2015,routine
36451,98,08/19/2014,routine
36451,92,02/05/2014,routine
36451,94,07/31/2013,routine
36452,90,05/22/2015,routine
36452,92,02/04/2014,routine
36452,100,06/20/2013,routine
36473,94,04/12/2016,routine
36473,88,12/02/2015,routine
36473,92,10/06/2014,routine
36473,98,02/11/2014,routine
36473,92,07/31/2013,routine
36474,92,12/05/2014,routine
36474,92,02/27/2014,routine
36494,96,08/17/2015,routine
36494,94,04/23/2014,routine
36494,87,06/11/2013,routine
36512,90,12/08/2015,routine
36512,91,05/22/2014,routine
36512,100,08/01/2013,routine
36513,83,08/29/2014,routine
36513,85,06/30/2014,routine
36513,91,10/07/2013,routine
36519,85,01/21/2015,routine
36519,86,05/07/2014,routine
36519,90,09/26/2013,routine
36523,85,03/29/2016,routine
36523,94,11/13/2014,routine
36523,96,04/10/2014,routine
36523,96,04/09/2014,routine
36523,96,09/25/2013,routine
36534,87,02/11/2015,routine
36534,89,11/12/2013,routine
36547,100,05/22/2014,routine
36547,100,08/01/2013,routine
36570,98,02/05/2015,routine
36570,96,02/13/2014,routine
36570,96,08/13/2013,routine
36571,96,03/06/2015,routine
36571,94,03/18/2014,routine
36589,84,05/28/2015,routine
36602,96,03/07/2016,routine
36602,96,10/28/2014,routine
36602,100,02/26/2014,routine
36608,87,04/08/2015,routine
36608,92,04/02/2014,routine
36614,92,06/26/2015,routine
36614,94,03/10/2014,routine
36614,88,08/06/2013,routine
36618,92,06/04/2014,routine
36618,82,11/21/2013,routine
36635,83,09/14/2015,routine
36635,100,03/26/2015,routine
36635,94,01/07/2014,routine
36635,94,05/13/2013,routine
36645,91,03/10/2016,routine
36645,94,11/03/2014,routine
36645,93,04/22/2014,routine
36673,71,04/06/2015,routine
36673,88,06/16/2014,routine
36673,96,01/21/2014,routine
36673,96,07/22/2013,routine
36685,94,03/22/2016,routine
36685,92,12/29/2014,routine
36685,94,03/13/2014,routine
36685,98,08/19/2013,routine
36687,98,05/19/2015,routine
36687,100,02/05/2014,routine
36687,100,08/02/2013,routine
36695,81,07/20/2015,routine
36695,90,04/15/2014,routine
36695,96,10/07/2013,routine
36699,80,01/28/2016,routine
36699,73,12/11/2014,routine
36699,77,03/17/2014,routine
36699,81,08/27/2013,routine
36730,96,04/17/2015,routine
36730,98,03/11/2014,routine
36744,71,01/21/2016,routine
36744,83,06/16/2014,routine
36744,100,04/26/2013,routine
36745,83,01/12/2015,routine
36745,77,02/19/2014,routine
36745,81,05/30/2013,routine
36750,89,04/01/2014,routine
36750,90,07/19/2013,routine
36758,91,03/07/2014,routine
36786,86,12/30/2015,routine
36786,80,07/28/2014,routine
36786,87,01/09/2014,routine
36840,94,03/16/2016,routine
36840,96,04/18/2014,routine
36840,94,10/28/2013,routine
36840,91,04/30/2013,routine
36850,89,04/18/2016,routine
36850,100,03/05/2015,routine
36850,98,07/21/2014,routine
36850,98,03/24/2014,routine
36861,96,09/03/2014,routine
36875,98,04/07/2016,routine
36875,94,02/20/2015,routine
36875,84,02/19/2014,routine
36875,87,07/02/2013,routine
36876,92,12/23/2015,routine
36876,98,05/26/2015,routine
36876,85,04/01/2014,routine
36876,92,09/06/2013,routine
36876,77,04/29/2013,routine
36911,81,04/14/2016,routine
36911,88,07/08/2015,routine
36911,81,10/29/2014,routine
36911,98,01/31/2014,routine
36911,87,07/16/2013,routine
37021,96,03/18/2015,routine
37021,96,04/10/2014,routine
37021,98,12/18/2013,routine
37038,90,06/18/2015,routine
37038,94,05/22/2014,routine
37038,96,09/23/2013,routine
37060,94,03/31/2015,routine
37060,92,11/14/2014,routine
37060,98,04/09/2014,routine
37090,72,01/13/2015,routine
37090,74,01/10/2014,routine
37115,93,08/25/2014,routine
37115,93,03/06/2014,routine
37115,100,07/24/2013,routine
37141,66,06/02/2015,routine
37141,85,02/06/2014,routine
37141,69,08/02/2013,routine
37151,84,04/20/2015,routine
37151,80,05/14/2014,routine
37151,77,09/05/2013,routine
37152,74,06/23/2015,routine
37152,81,06/17/2014,routine
37152,66,12/03/2013,routine
37166,92,05/21/2014,routine
37166,96,11/15/2013,routine
37166,85,05/17/2013,routine
37167,96,05/21/2014,routine
37167,96,11/15/2013,routine
37167,96,05/17/2013,routine
37168,92,05/21/2014,routine
37168,100,11/15/2013,routine
37168,96,05/17/2013,routine
37169,100,05/21/2014,routine
37169,100,11/15/2013,routine
37169,100,05/17/2013,routine
37170,100,05/21/2014,routine
37170,100,11/15/2013,routine
37170,100,05/17/2013,routine
37171,96,05/21/2014,routine
37171,92,11/15/2013,routine
37171,96,05/17/2013,routine
37231,78,08/26/2015,routine
37231,76,05/08/2014,routine
37232,100,09/23/2014,routine
37232,92,10/22/2013,routine
37234,89,09/16/2015,routine
37234,94,04/02/2015,routine
37234,100,01/22/2014,routine
37234,100,07/30/2013,routine
37256,92,03/06/2015,routine
37256,94,05/07/2014,routine
37256,96,09/05/2013,routine
37304,86,07/30/2015,routine
37304,90,05/14/2014,routine
37304,92,07/03/2013,routine
37319,98,04/12/2016,routine
37319,66,07/30/2015,routine
37319,98,05/20/2014,routine
37319,96,01/02/2014,routine
37344,84,10/19/2015,routine
37344,86,04/30/2013,routine
37350,84,08/17/2015,routine
37350,96,11/08/2013,routine
37361,96,03/28/2016,routine
37361,96,12/10/2014,routine
37361,94,05/02/2014,routine
37389,80,09/15/2015,routine
37389,86,04/16/2014,routine
37389,94,08/08/2013,routine
37390,96,04/20/2015,routine
37390,94,02/06/2014,routine
37405,85,03/08/2014,routine
37407,66,06/01/2015,routine
37407,87,04/07/2014,routine
37407,96,10/11/2013,routine
37456,92,11/07/2014,routine
37456,92,04/02/2014,routine
37456,86,09/18/2013,routine
37462,86,04/28/2014,routine
37462,79,08/14/2013,routine
37482,84,06/26/2014,routine
37482,78,11/07/2013,routine
37483,94,10/06/2015,routine
37483,98,03/17/2015,routine
37507,100,04/28/2015,routine
37507,98,10/14/2014,routine
37507,100,04/14/2014,routine
37507,100,09/23/2013,routine
37575,90,03/11/2014,routine
37633,94,12/17/2014,routine
37633,94,02/19/2014,routine
37639,92,02/10/2016,routine
37639,93,02/02/2015,routine
37639,96,03/25/2014,routine
37639,96,08/13/2013,routine
37650,100,08/26/2015,routine
37650,92,02/11/2015,routine
37651,96,10/29/2015,routine
37651,94,10/24/2014,routine
37651,96,12/13/2013,routine
37654,98,04/21/2015,routine
37654,96,03/18/2014,routine
37656,96,07/21/2015,routine
37656,100,02/18/2015,routine
37656,98,09/23/2014,routine
37656,100,03/18/2014,routine
37656,96,09/11/2013,routine
37658,93,11/12/2015,routine
37658,94,04/01/2015,routine
37658,100,06/27/2014,routine
37658,96,12/10/2013,routine
37658,94,05/15/2013,routine
37667,100,09/02/2014,routine
37667,83,07/24/2013,routine
37670,90,06/10/2014,routine
37670,92,10/31/2013,routine
37682,82,03/06/2015,routine
37682,85,04/21/2014,routine
37688,100,10/27/2014,routine
37688,86,04/09/2014,routine
37688,92,10/17/2013,routine
37692,92,07/10/2015,routine
37692,100,07/03/2014,routine
37692,89,12/17/2013,routine
37698,90,05/21/2015,routine
37698,94,08/04/2014,routine
37717,94,03/03/2016,routine
37717,96,02/06/2015,routine
37717,96,04/10/2014,routine
37717,84,08/16/2013,routine
37731,94,07/27/2015,routine
37731,90,08/05/2014,routine
37731,98,03/20/2014,routine
37731,91,08/29/2013,routine
37732,89,12/08/2015,routine
37732,81,07/29/2014,routine
37792,96,07/28/2015,routine
37792,96,05/30/2014,routine
37792,96,11/27/2013,routine
37792,93,05/29/2013,routine
37802,89,01/05/2015,routine
37802,88,04/07/2014,routine
37802,100,07/23/2013,routine
37818,85,01/12/2016,routine
37818,88,01/12/2015,routine
37818,85,02/18/2014,routine
37820,100,02/04/2015,routine
37820,100,08/01/2014,routine
37820,100,02/03/2014,routine
37820,100,08/06/2013,routine
37832,66,09/19/2014,routine
37832,100,03/13/2014,routine
37833,92,04/15/2014,routine
37833,92,07/26/2013,routine
37879,77,10/06/2015,routine
37879,77,03/31/2014,routine
37879,60,07/12/2013,routine
37882,88,03/22/2016,routine
37882,79,03/03/2015,routine
37882,55,09/09/2014,routine
37882,64,02/13/2014,routine
37986,88,01/14/2015,routine
37986,88,04/10/2014,routine
37986,88,09/05/2013,routine
38030,100,03/30/2016,routine
38030,100,10/23/2014,routine
38030,100,04/15/2014,routine
38030,100,09/24/2013,routine
38070,73,05/14/2014,routine
38070,78,10/02/2013,routine
38072,90,03/04/2015,routine
38072,90,06/06/2014,routine
38072,92,06/24/2013,routine
38073,88,04/27/2015,routine
38073,94,06/23/2014,routine
38073,89,12/11/2013,routine
38073,93,05/22/2013,routine
38091,82,10/27/2014,routine
38091,86,06/16/2014,routine
38091,82,11/04/2013,routine
38106,91,03/10/2016,routine
38106,96,04/08/2015,routine
38106,100,03/05/2014,routine
38112,92,04/18/2014,routine
38112,80,10/28/2013,routine
38112,92,05/01/2013,routine
38126,94,11/04/2015,routine
38126,96,09/10/2014,routine
38126,91,03/25/2014,routine
38139,96,06/17/2015,routine
38139,100,02/26/2014,routine
38146,94,08/18/2015,routine
38146,98,03/12/2014,routine
38146,94,12/17/2013,routine
38179,96,02/19/2014,routine
38182,94,02/19/2016,routine
38182,91,09/05/2014,routine
38182,90,11/26/2013,routine
38197,94,12/05/2014,routine
38197,94,06/13/2014,routine
38197,94,10/30/2013,routine
38201,79,12/08/2015,routine
38201,85,06/15/2015,routine
38201,80,03/31/2014,routine
38201,83,06/21/2013,routine
38202,92,08/03/2015,routine
38202,94,07/15/2014,routine
38202,85,01/08/2014,routine
38202,90,04/24/2013,routine
38231,90,04/01/2016,routine
38231,83,08/20/2014,routine
38231,92,02/06/2014,routine
38231,96,06/10/2013,routine
38247,100,03/12/2015,routine
38247,98,09/15/2014,routine
38247,98,03/24/2014,routine
38247,98,10/07/2013,routine
38247,92,04/22/2013,routine
38258,77,07/08/2015,routine
38258,83,06/12/2014,routine
38258,83,12/11/2013,routine
38259,75,01/08/2015,routine
38259,100,11/04/2013,routine
38306,94,10/07/2015,routine
38306,96,02/18/2014,routine
38306,98,05/17/2013,routine
38307,92,11/18/2014,routine
38307,90,12/04/2013,routine
38307,90,05/08/2013,routine
38330,88,02/17/2016,routine
38330,96,04/18/2014,routine
38330,100,10/25/2013,routine
38330,100,04/30/2013,routine
38379,91,03/19/2014,routine
38379,92,09/23/2013,routine
38423,100,01/13/2016,routine
38423,100,09/02/2014,routine
38423,94,12/11/2013,routine
38423,94,06/06/2013,routine
38427,82,11/16/2015,routine
38427,90,10/08/2014,routine
38427,82,02/13/2014,routine
38427,77,05/13/2013,routine
38428,84,05/19/2014,routine
38428,71,06/26/2013,routine
38442,81,03/10/2014,routine
38442,84,09/26/2013,routine
38447,87,02/02/2015,routine
38447,92,03/26/2014,routine
38447,94,08/27/2013,routine
38458,78,12/03/2014,routine
38458,84,06/12/2014,routine
38458,89,12/04/2013,routine
38458,96,07/10/2013,routine
38479,90,06/17/2014,routine
38479,98,12/13/2013,routine
38485,80,03/09/2015,routine
38485,90,12/02/2014,routine
38485,89,05/13/2014,routine
38485,92,01/22/2014,routine
38485,83,06/25/2013,routine
38530,87,12/02/2014,routine
38530,81,04/17/2014,routine
38530,90,08/16/2013,routine
38564,73,05/19/2014,routine
38564,81,04/26/2013,routine
38565,100,03/22/2016,routine
38565,100,02/05/2015,routine
38565,100,03/21/2014,routine
38565,100,08/29/2013,routine
38566,80,03/14/2016,routine
38566,89,03/24/2014,routine
38580,84,03/21/2016,routine
38580,81,08/06/2015,routine
38580,71,09/04/2014,routine
38580,64,09/04/2013,routine
38606,98,04/05/2016,routine
38606,100,02/02/2015,routine
38606,92,10/31/2013,routine
38611,93,05/08/2014,routine
38611,100,09/30/2013,routine
38611,78,09/26/2013,routine
38709,93,01/16/2015,routine
38709,89,06/27/2014,routine
38709,100,10/18/2013,routine
38752,98,08/14/2015,routine
38752,100,09/19/2014,routine
38752,100,03/19/2014,routine
38752,96,08/06/2013,routine
38788,96,07/30/2014,routine
38788,96,12/23/2013,routine
38797,91,09/30/2015,routine
38797,98,05/22/2014,routine
38797,98,05/31/2013,routine
38798,98,03/25/2015,routine
38798,96,09/30/2014,routine
38798,98,04/04/2014,routine
38798,93,10/02/2013,routine
38808,75,03/10/2016,routine
38808,89,12/15/2014,routine
38808,94,04/14/2014,routine
38808,89,10/15/2013,routine
38822,91,10/14/2015,routine
38822,96,08/20/2014,routine
38822,92,01/28/2014,routine
38822,92,06/27/2013,routine
38875,92,05/15/2015,routine
38875,90,08/22/2014,routine
38875,92,01/15/2014,routine
38875,87,05/03/2013,routine
38882,100,05/04/2015,routine
38882,100,08/08/2014,routine
38882,100,01/22/2014,routine
38885,96,06/08/2015,routine
38885,100,05/14/2014,routine
38885,92,12/03/2013,routine
38929,88,01/14/2016,routine
38929,90,05/06/2015,routine
38929,84,12/16/2013,routine
38929,88,06/12/2013,routine
38979,98,03/25/2014,routine
38979,96,08/20/2013,routine
39025,100,03/15/2016,routine
39025,100,01/16/2015,routine
39025,100,04/10/2014,routine
39025,100,07/31/2013,routine
39031,96,01/27/2016,routine
39031,96,08/19/2014,routine
39031,96,03/05/2014,routine
39031,96,05/24/2013,routine
39047,80,11/17/2015,routine
39047,87,07/08/2014,routine
39047,69,10/25/2013,routine
39048,96,12/22/2014,routine
39048,85,05/16/2014,routine
39048,82,10/09/2013,routine
39049,92,04/20/2016,routine
39049,90,12/05/2014,routine
39049,85,06/13/2014,routine
39049,89,10/30/2013,routine
39050,96,03/18/2016,routine
39050,93,01/13/2015,routine
39050,100,04/08/2014,routine
39050,96,07/31/2013,routine
39052,86,03/28/2014,routine
39053,92,09/19/2014,routine
39053,98,03/03/2014,routine
39054,91,02/26/2016,routine
39054,87,03/13/2015,routine
39054,92,02/27/2014,routine
39076,94,02/12/2016,routine
39076,98,04/01/2015,routine
39076,89,04/01/2014,routine
39086,94,07/09/2014,routine
39113,83,07/15/2015,routine
39113,58,11/14/2013,routine
39119,92,04/19/2014,routine
39169,92,10/28/2014,routine
39169,98,02/06/2014,routine
39169,92,05/01/2013,routine
39176,79,04/07/2016,routine
39176,77,10/30/2014,routine
39176,84,03/05/2014,routine
39176,78,05/22/2013,routine
39205,87,11/17/2014,routine
39205,92,03/04/2014,routine
39205,94,07/24/2013,routine
39246,92,11/05/2014,routine
39246,89,03/25/2014,routine
39246,90,08/14/2013,routine
39294,89,02/04/2016,routine
39294,87,01/28/2015,routine
39294,89,04/10/2014,routine
39294,81,09/05/2013,routine
39295,94,09/15/2014,routine
39295,88,05/13/2013,routine
39296,94,06/13/2014,routine
39296,94,11/20/2013,routine
